,RegioS,Perioden,Woningvoorraad,Toevoeging,Toelichting,PrijsindexVerkoopprijzen_1,OntwikkelingTOVVoorgaandePeriode_2,OntwikkelingTOVEenJaarEerder_3,VerkochteWoningen_4,OntwikkelingTOVVoorgaandePeriode_5,OntwikkelingTOVEenJaarEerder_6,GemiddeldeVerkoopprijs_7,TotaleWaardeVerkoopprijzen_8
39558,GM0739,2009.75,,,Aarle-Rixtel,,,,,,,,
39559,GM0739,2010.0,,,Aarle-Rixtel,,,,,,,,
39560,GM0739,2010.25,,,Aarle-Rixtel,,,,,,,,
39561,GM0739,2010.5,,,Aarle-Rixtel,,,,,,,,
39562,GM0739,2010.75,,,Aarle-Rixtel,,,,,,,,
39563,GM0739,2011.0,,,Aarle-Rixtel,,,,,,,,
39564,GM0739,2011.25,,,Aarle-Rixtel,,,,,,,,
39565,GM0739,2011.5,,,Aarle-Rixtel,,,,,,,,
39566,GM0739,2011.75,,,Aarle-Rixtel,,,,,,,,
39567,GM0739,2012.0,,,Aarle-Rixtel,,,,,,,,
39568,GM0741,1995.25,2179.0,-,Alphen en Riel,,,,,,,,
39569,GM0741,1995.5,2179.0,16,Alphen en Riel,,,,,,,,
39570,GM0741,1995.75,2195.0,16,Alphen en Riel,,,,,,,,
39571,GM0741,1996.0,2211.0,2,Alphen en Riel,,,,,,,,
39572,GM0741,1996.25,2213.0,4,Alphen en Riel,,,,,,,,
39573,GM0741,1996.5,2217.0,10,Alphen en Riel,,,,,,,,
39574,GM0741,1996.75,2227.0,11,Alphen en Riel,,,,,,,,
39575,GM0741,1997.0,2238.0,13,Alphen en Riel,,,,,,,,
39576,GM0741,1997.25,,,Alphen en Riel,,,,,,,,
39577,GM0741,1997.5,,,Alphen en Riel,,,,,,,,
39578,GM0741,1997.75,,,Alphen en Riel,,,,,,,,
39579,GM0741,1998.0,,,Alphen en Riel,,,,,,,,
39580,GM0741,1998.25,,,Alphen en Riel,,,,,,,,
39581,GM0741,1998.5,,,Alphen en Riel,,,,,,,,
39582,GM0741,1998.75,,,Alphen en Riel,,,,,,,,
39583,GM0741,1999.0,,,Alphen en Riel,,,,,,,,
39584,GM0741,1999.25,,,Alphen en Riel,,,,,,,,
39585,GM0741,1999.5,,,Alphen en Riel,,,,,,,,
39586,GM0741,1999.75,,,Alphen en Riel,,,,,,,,
39587,GM0741,2000.0,,,Alphen en Riel,,,,,,,,
39588,GM0741,2000.25,,,Alphen en Riel,,,,,,,,
39589,GM0741,2000.5,,,Alphen en Riel,,,,,,,,
39590,GM0741,2000.75,,,Alphen en Riel,,,,,,,,
39591,GM0741,2001.0,,,Alphen en Riel,,,,,,,,
39592,GM0741,2001.25,,,Alphen en Riel,,,,,,,,
39593,GM0741,2001.5,,,Alphen en Riel,,,,,,,,
39594,GM0741,2001.75,,,Alphen en Riel,,,,,,,,
39595,GM0741,2002.0,,,Alphen en Riel,,,,,,,,
39596,GM0741,2002.25,,,Alphen en Riel,,,,,,,,
39597,GM0741,2002.5,,,Alphen en Riel,,,,,,,,
39598,GM0741,2002.75,,,Alphen en Riel,,,,,,,,
39599,GM0741,2003.0,,,Alphen en Riel,,,,,,,,
39600,GM0741,2003.25,,,Alphen en Riel,,,,,,,,
39601,GM0741,2003.5,,,Alphen en Riel,,,,,,,,
39602,GM0741,2003.75,,,Alphen en Riel,,,,,,,,
39603,GM0741,2004.0,,,Alphen en Riel,,,,,,,,
39604,GM0741,2004.25,,,Alphen en Riel,,,,,,,,
39605,GM0741,2004.5,,,Alphen en Riel,,,,,,,,
39606,GM0741,2004.75,,,Alphen en Riel,,,,,,,,
39607,GM0741,2005.0,,,Alphen en Riel,,,,,,,,
39608,GM0741,2005.25,,,Alphen en Riel,,,,,,,,
39609,GM0741,2005.5,,,Alphen en Riel,,,,,,,,
39610,GM0741,2005.75,,,Alphen en Riel,,,,,,,,
39611,GM0741,2006.0,,,Alphen en Riel,,,,,,,,
39612,GM0741,2006.25,,,Alphen en Riel,,,,,,,,
39613,GM0741,2006.5,,,Alphen en Riel,,,,,,,,
39614,GM0741,2006.75,,,Alphen en Riel,,,,,,,,
39615,GM0741,2007.0,,,Alphen en Riel,,,,,,,,
39616,GM0741,2007.25,,,Alphen en Riel,,,,,,,,
39617,GM0741,2007.5,,,Alphen en Riel,,,,,,,,
39618,GM0741,2007.75,,,Alphen en Riel,,,,,,,,
39619,GM0741,2008.0,,,Alphen en Riel,,,,,,,,
39620,GM0741,2008.25,,,Alphen en Riel,,,,,,,,
39621,GM0741,2008.5,,,Alphen en Riel,,,,,,,,
39622,GM0741,2008.75,,,Alphen en Riel,,,,,,,,
39623,GM0741,2009.0,,,Alphen en Riel,,,,,,,,
39624,GM0741,2009.25,,,Alphen en Riel,,,,,,,,
39625,GM0741,2009.5,,,Alphen en Riel,,,,,,,,
39626,GM0741,2009.75,,,Alphen en Riel,,,,,,,,
39627,GM0741,2010.0,,,Alphen en Riel,,,,,,,,
39628,GM0741,2010.25,,,Alphen en Riel,,,,,,,,
39629,GM0741,2010.5,,,Alphen en Riel,,,,,,,,
39630,GM0741,2010.75,,,Alphen en Riel,,,,,,,,
39631,GM0741,2011.0,,,Alphen en Riel,,,,,,,,
39632,GM0741,2011.25,,,Alphen en Riel,,,,,,,,
39633,GM0741,2011.5,,,Alphen en Riel,,,,,,,,
39634,GM0741,2011.75,,,Alphen en Riel,,,,,,,,
39635,GM0741,2012.0,,,Alphen en Riel,,,,,,,,
39636,GM0743,1995.25,5481.0,25,Asten,,,,,,,,
39637,GM0743,1995.5,5506.0,12,Asten,,,,,,,,
39638,GM0743,1995.75,5518.0,14,Asten,,,,,,,,
39639,GM0743,1996.0,5532.0,16,Asten,,,,,,,,
39640,GM0743,1996.25,5549.0,17,Asten,,,,,,,,
39641,GM0743,1996.5,5566.0,2,Asten,,,,,,,,
39642,GM0743,1996.75,5568.0,10,Asten,,,,,,,,
39643,GM0743,1997.0,5578.0,24,Asten,,,,,,,,
39644,GM0743,1997.25,5579.0,1,Asten,,,,,,,,
39645,GM0743,1997.5,5580.0,30,Asten,,,,,,,,
39646,GM0743,1997.75,5610.0,-2,Asten,,,,,,,,
39647,GM0743,1998.0,5608.0,13,Asten,,,,,,,,
39648,GM0743,1998.25,5621.0,21,Asten,,,,,,,,
39649,GM0743,1998.5,5642.0,7,Asten,,,,,,,,
39650,GM0743,1998.75,5649.0,15,Asten,,,,,,,,
39651,GM0743,1999.0,5664.0,5,Asten,,,,,,,,
39652,GM0743,1999.25,5669.0,2,Asten,,,,,,,,
39653,GM0743,1999.5,5671.0,14,Asten,,,,,,,,
39654,GM0743,1999.75,5685.0,2,Asten,,,,,,,,
39655,GM0743,2000.0,5687.0,7,Asten,,,,,,,,
39656,GM0743,2000.25,5694.0,6,Asten,,,,,,,,
39657,GM0743,2000.5,5700.0,7,Asten,,,,,,,,
39658,GM0743,2000.75,5707.0,13,Asten,,,,,,,,
39659,GM0743,2001.0,5720.0,18,Asten,,,,,,,,
39660,GM0743,2001.25,5734.0,14,Asten,,,,,,,,
39661,GM0743,2001.5,5748.0,17,Asten,,,,,,,,
39662,GM0743,2001.75,5765.0,26,Asten,,,,,,,,
39663,GM0743,2002.0,5791.0,13,Asten,,,,,,,,
39664,GM0743,2002.25,5804.0,10,Asten,,,,,,,,
39665,GM0743,2002.5,5814.0,35,Asten,,,,,,,,
39666,GM0743,2002.75,5849.0,5,Asten,,,,,,,,
39667,GM0743,2003.0,5854.0,80,Asten,,,,,,,,
39668,GM0743,2003.25,5933.0,3,Asten,,,,,,,,
39669,GM0743,2003.5,5936.0,6,Asten,,,,,,,,
39670,GM0743,2003.75,5942.0,48,Asten,,,,,,,,
39671,GM0743,2004.0,5990.0,13,Asten,,,,,,,,
39672,GM0743,2004.25,6088.0,-,Asten,,,,,,,,
39673,GM0743,2004.5,6088.0,16,Asten,,,,,,,,
39674,GM0743,2004.75,6104.0,89,Asten,,,,,,,,
39675,GM0743,2005.0,6193.0,1,Asten,,,,,,,,
39676,GM0743,2005.25,6102.0,-,Asten,,,,,,,,
39677,GM0743,2005.5,6102.0,6,Asten,,,,,,,,
39678,GM0743,2005.75,6108.0,-,Asten,,,,,,,,
39679,GM0743,2006.0,6108.0,18,Asten,,,,,,,,
39680,GM0743,2006.25,6208.0,5,Asten,,,,,,,,
39681,GM0743,2006.5,6213.0,123,Asten,,,,,,,,
39682,GM0743,2006.75,6336.0,44,Asten,,,,,,,,
39683,GM0743,2007.0,6380.0,31,Asten,,,,,,,,
39684,GM0743,2007.25,6327.0,4,Asten,,,,,,,,
39685,GM0743,2007.5,6331.0,39,Asten,,,,,,,,
39686,GM0743,2007.75,6370.0,6,Asten,,,,,,,,
39687,GM0743,2008.0,6376.0,7,Asten,,,,,,,,
39688,GM0743,2008.25,6408.0,0,Asten,,,,,,,,
39689,GM0743,2008.5,6408.0,2,Asten,,,,,,,,
39690,GM0743,2008.75,6410.0,22,Asten,,,,,,,,
39691,GM0743,2009.0,6432.0,47,Asten,,,,,,,,
39692,GM0743,2009.25,6457.0,1,Asten,,,,,,,,
39693,GM0743,2009.5,6458.0,1,Asten,,,,,,,,
39694,GM0743,2009.75,6459.0,16,Asten,,,,,,,,
39695,GM0743,2010.0,6475.0,49,Asten,,,,,,,,
39696,GM0743,2010.25,6522.0,7,Asten,,,,,,,,
39697,GM0743,2010.5,6529.0,26,Asten,,,,,,,,
39698,GM0743,2010.75,6555.0,-,Asten,,,,,,,,
39699,GM0743,2011.0,6555.0,47,Asten,,,,,,,,
39700,GM0743,2011.25,6599.0,2,Asten,,,,,,,,
39701,GM0743,2011.5,6601.0,1,Asten,,,,,,,,
39702,GM0743,2011.75,6602.0,-,Asten,,,,,,,,
39703,GM0743,2012.0,6602.0,5,Asten,,,,,,,,
39704,GM0743,2012.25,6337.0,3,Asten,,,,,,,,
39705,GM0743,2012.5,6340.0,21,Asten,,,,,,,,
39706,GM0743,2012.75,6361.0,94,Asten,,,,,,,,
39707,GM0743,2013.0,6455.0,9,Asten,,,,,,,,
39708,GM0743,2013.25,6464.0,79,Asten,,,,,,,,
39709,GM0743,2013.5,6543.0,47,Asten,,,,,,,,
39710,GM0743,2013.75,6590.0,13,Asten,,,,,,,,
39711,GM0743,2014.0,6603.0,59,Asten,,,,,,,,
39712,GM0743,2014.25,6662.0,13,Asten,,,,,,,,
39713,GM0743,2014.5,6675.0,1,Asten,,,,,,,,
39714,GM0743,2014.75,6676.0,12,Asten,,,,,,,,
39715,GM0743,2015.0,6688.0,10,Asten,,,,,,,,
39716,GM0743,2015.25,6698.0,6,Asten,,,,,,,,
39717,GM0743,2015.5,6704.0,0,Asten,,,,,,,,
39718,GM0743,2015.75,6704.0,8,Asten,,,,,,,,
39719,GM0743,2016.0,6712.0,5,Asten,,,,,,,,
39720,GM0743,2016.25,6717.0,27,Asten,,,,,,,,
39721,GM0743,2016.5,6744.0,1,Asten,,,,,,,,
39722,GM0743,2016.75,6745.0,21,Asten,,,,,,,,
39723,GM0743,2017.0,6766.0,2,Asten,,,,,,,,
39724,GM0743,2017.25,6768.0,5,Asten,,,,,,,,
39725,GM0743,2017.5,6773.0,8,Asten,,,,,,,,
39726,GM0743,2017.75,6781.0,15,Asten,,,,,,,,
39727,GM0743,2018.0,6796.0,7,Asten,,,,,,,,
39728,GM0743,2018.25,6803.0,1,Asten,,,,,,,,
39729,GM0743,2018.5,6804.0,12,Asten,,,,,,,,
39730,GM0743,2018.75,6816.0,6,Asten,,,,,,,,
39731,GM0743,2019.0,6822.0,31,Asten,,,,,,,,
39732,GM0743,2019.25,6853.0,8,Asten,,,,,,,,
39733,GM0743,2019.5,6861.0,27,Asten,,,,,,,,
39734,GM0743,2019.75,6888.0,2,Asten,,,,,,,,
39735,GM0743,2020.0,6890.0,9,Asten,,,,,,,,
39736,GM0743,2020.25,6899.0,11,Asten,,,,,,,,
39737,GM0743,2020.5,6910.0,24,Asten,,,,,,,,
39738,GM0743,2020.75,6934.0,55,Asten,,,,,,,,
39739,GM0744,1995.25,2249.0,5,Baarle-Nassau,,,,,,,,
39740,GM0744,1995.5,2254.0,-,Baarle-Nassau,,,,,,,,
39741,GM0744,1995.75,2254.0,25,Baarle-Nassau,,,,,,,,
39742,GM0744,1996.0,2279.0,-1,Baarle-Nassau,,,,,,,,
39743,GM0744,1996.25,2257.0,-,Baarle-Nassau,,,,,,,,
39744,GM0744,1996.5,2257.0,-,Baarle-Nassau,,,,,,,,
39745,GM0744,1996.75,2257.0,5,Baarle-Nassau,,,,,,,,
39746,GM0744,1997.0,2262.0,38,Baarle-Nassau,,,,,,,,
39747,GM0744,1997.25,2292.0,-,Baarle-Nassau,,,,,,,,
39748,GM0744,1997.5,2292.0,3,Baarle-Nassau,,,,,,,,
39749,GM0744,1997.75,2295.0,-,Baarle-Nassau,,,,,,,,
39750,GM0744,1998.0,2295.0,30,Baarle-Nassau,,,,,,,,
39751,GM0744,1998.25,2311.0,5,Baarle-Nassau,,,,,,,,
39752,GM0744,1998.5,2316.0,2,Baarle-Nassau,,,,,,,,
39753,GM0744,1998.75,2318.0,-,Baarle-Nassau,,,,,,,,
39754,GM0744,1999.0,2318.0,-,Baarle-Nassau,,,,,,,,
39755,GM0744,1999.25,2358.0,-,Baarle-Nassau,,,,,,,,
39756,GM0744,1999.5,2358.0,-,Baarle-Nassau,,,,,,,,
39757,GM0744,1999.75,2358.0,3,Baarle-Nassau,,,,,,,,
39758,GM0744,2000.0,2361.0,33,Baarle-Nassau,,,,,,,,
39759,GM0744,2000.25,2355.0,-,Baarle-Nassau,,,,,,,,
39760,GM0744,2000.5,2355.0,-5,Baarle-Nassau,,,,,,,,
39761,GM0744,2000.75,2350.0,-,Baarle-Nassau,,,,,,,,
39762,GM0744,2001.0,2350.0,-,Baarle-Nassau,,,,,,,,
39763,GM0744,2001.25,2352.0,16,Baarle-Nassau,,,,,,,,
39764,GM0744,2001.5,2368.0,-1,Baarle-Nassau,,,,,,,,
39765,GM0744,2001.75,2367.0,-,Baarle-Nassau,,,,,,,,
39766,GM0744,2002.0,2367.0,-,Baarle-Nassau,,,,,,,,
39767,GM0744,2002.25,2366.0,7,Baarle-Nassau,,,,,,,,
39768,GM0744,2002.5,2373.0,3,Baarle-Nassau,,,,,,,,
39769,GM0744,2002.75,2376.0,-,Baarle-Nassau,,,,,,,,
39770,GM0744,2003.0,2376.0,-,Baarle-Nassau,,,,,,,,
39771,GM0744,2003.25,2374.0,-,Baarle-Nassau,,,,,,,,
39772,GM0744,2003.5,2374.0,7,Baarle-Nassau,,,,,,,,
39773,GM0744,2003.75,2381.0,-,Baarle-Nassau,,,,,,,,
39774,GM0744,2004.0,2381.0,-,Baarle-Nassau,,,,,,,,
39775,GM0744,2004.25,2380.0,-,Baarle-Nassau,,,,,,,,
39776,GM0744,2004.5,2380.0,-,Baarle-Nassau,,,,,,,,
39777,GM0744,2004.75,2380.0,5,Baarle-Nassau,,,,,,,,
39778,GM0744,2005.0,2385.0,20,Baarle-Nassau,,,,,,,,
39779,GM0744,2005.25,2403.0,15,Baarle-Nassau,,,,,,,,
39780,GM0744,2005.5,2418.0,1,Baarle-Nassau,,,,,,,,
39781,GM0744,2005.75,2419.0,-,Baarle-Nassau,,,,,,,,
39782,GM0744,2006.0,2419.0,6,Baarle-Nassau,,,,,,,,
39783,GM0744,2006.25,2413.0,33,Baarle-Nassau,,,,,,,,
39784,GM0744,2006.5,2446.0,5,Baarle-Nassau,,,,,,,,
39785,GM0744,2006.75,2451.0,11,Baarle-Nassau,,,,,,,,
39786,GM0744,2007.0,2462.0,8,Baarle-Nassau,,,,,,,,
39787,GM0744,2007.25,2463.0,0,Baarle-Nassau,,,,,,,,
39788,GM0744,2007.5,2463.0,10,Baarle-Nassau,,,,,,,,
39789,GM0744,2007.75,2473.0,-,Baarle-Nassau,,,,,,,,
39790,GM0744,2008.0,2473.0,6,Baarle-Nassau,,,,,,,,
39791,GM0744,2008.25,2476.0,3,Baarle-Nassau,,,,,,,,
39792,GM0744,2008.5,2479.0,-,Baarle-Nassau,,,,,,,,
39793,GM0744,2008.75,2479.0,3,Baarle-Nassau,,,,,,,,
39794,GM0744,2009.0,2482.0,34,Baarle-Nassau,,,,,,,,
39795,GM0744,2009.25,2513.0,5,Baarle-Nassau,,,,,,,,
39796,GM0744,2009.5,2518.0,-,Baarle-Nassau,,,,,,,,
39797,GM0744,2009.75,2518.0,-,Baarle-Nassau,,,,,,,,
39798,GM0744,2010.0,2518.0,17,Baarle-Nassau,,,,,,,,
39799,GM0744,2010.25,2531.0,-,Baarle-Nassau,,,,,,,,
39800,GM0744,2010.5,2531.0,-,Baarle-Nassau,,,,,,,,
39801,GM0744,2010.75,2531.0,-,Baarle-Nassau,,,,,,,,
39802,GM0744,2011.0,2531.0,-4,Baarle-Nassau,,,,,,,,
39803,GM0744,2011.25,2526.0,5,Baarle-Nassau,,,,,,,,
39804,GM0744,2011.5,2531.0,-,Baarle-Nassau,,,,,,,,
39805,GM0744,2011.75,2531.0,2,Baarle-Nassau,,,,,,,,
39806,GM0744,2012.0,2533.0,0,Baarle-Nassau,,,,,,,,
39807,GM0744,2012.25,2681.0,2,Baarle-Nassau,,,,,,,,
39808,GM0744,2012.5,2683.0,20,Baarle-Nassau,,,,,,,,
39809,GM0744,2012.75,2703.0,1,Baarle-Nassau,,,,,,,,
39810,GM0744,2013.0,2704.0,2,Baarle-Nassau,,,,,,,,
39811,GM0744,2013.25,2706.0,3,Baarle-Nassau,,,,,,,,
39812,GM0744,2013.5,2709.0,7,Baarle-Nassau,,,,,,,,
39813,GM0744,2013.75,2716.0,1,Baarle-Nassau,,,,,,,,
39814,GM0744,2014.0,2717.0,10,Baarle-Nassau,,,,,,,,
39815,GM0744,2014.25,2727.0,12,Baarle-Nassau,,,,,,,,
39816,GM0744,2014.5,2739.0,-3,Baarle-Nassau,,,,,,,,
39817,GM0744,2014.75,2736.0,11,Baarle-Nassau,,,,,,,,
39818,GM0744,2015.0,2747.0,-3,Baarle-Nassau,,,,,,,,
39819,GM0744,2015.25,2744.0,1,Baarle-Nassau,,,,,,,,
39820,GM0744,2015.5,2745.0,2,Baarle-Nassau,,,,,,,,
39821,GM0744,2015.75,2747.0,0,Baarle-Nassau,,,,,,,,
39822,GM0744,2016.0,2747.0,-1,Baarle-Nassau,,,,,,,,
39823,GM0744,2016.25,2746.0,-1,Baarle-Nassau,,,,,,,,
39824,GM0744,2016.5,2745.0,3,Baarle-Nassau,,,,,,,,
39825,GM0744,2016.75,2748.0,-1,Baarle-Nassau,,,,,,,,
39826,GM0744,2017.0,2747.0,23,Baarle-Nassau,,,,,,,,
39827,GM0744,2017.25,2770.0,19,Baarle-Nassau,,,,,,,,
39828,GM0744,2017.5,2789.0,0,Baarle-Nassau,,,,,,,,
39829,GM0744,2017.75,2789.0,-1,Baarle-Nassau,,,,,,,,
39830,GM0744,2018.0,2788.0,44,Baarle-Nassau,,,,,,,,
39831,GM0744,2018.25,2832.0,11,Baarle-Nassau,,,,,,,,
39832,GM0744,2018.5,2843.0,7,Baarle-Nassau,,,,,,,,
39833,GM0744,2018.75,2850.0,-2,Baarle-Nassau,,,,,,,,
39834,GM0744,2019.0,2848.0,4,Baarle-Nassau,,,,,,,,
39835,GM0744,2019.25,2852.0,10,Baarle-Nassau,,,,,,,,
39836,GM0744,2019.5,2862.0,1,Baarle-Nassau,,,,,,,,
39837,GM0744,2019.75,2863.0,11,Baarle-Nassau,,,,,,,,
39838,GM0744,2020.0,2874.0,1,Baarle-Nassau,,,,,,,,
39839,GM0744,2020.25,2875.0,3,Baarle-Nassau,,,,,,,,
39840,GM0744,2020.5,2878.0,20,Baarle-Nassau,,,,,,,,
39841,GM0744,2020.75,2898.0,16,Baarle-Nassau,,,,,,,,
39842,GM0745,1995.25,2635.0,11,Bakel en Milheeze,,,,,,,,
39843,GM0745,1995.5,2646.0,28,Bakel en Milheeze,,,,,,,,
39844,GM0745,1995.75,2674.0,6,Bakel en Milheeze,,,,,,,,
39845,GM0745,1996.0,2680.0,7,Bakel en Milheeze,,,,,,,,
39846,GM0745,1996.25,2699.0,16,Bakel en Milheeze,,,,,,,,
39847,GM0745,1996.5,2715.0,5,Bakel en Milheeze,,,,,,,,
39848,GM0745,1996.75,2720.0,1,Bakel en Milheeze,,,,,,,,
39849,GM0745,1997.0,2721.0,7,Bakel en Milheeze,,,,,,,,
39850,GM0745,1997.25,,,Bakel en Milheeze,,,,,,,,
39851,GM0745,1997.5,,,Bakel en Milheeze,,,,,,,,
39852,GM0745,1997.75,,,Bakel en Milheeze,,,,,,,,
39853,GM0745,1998.0,,,Bakel en Milheeze,,,,,,,,
39854,GM0745,1998.25,,,Bakel en Milheeze,,,,,,,,
39855,GM0745,1998.5,,,Bakel en Milheeze,,,,,,,,
39856,GM0745,1998.75,,,Bakel en Milheeze,,,,,,,,
39857,GM0745,1999.0,,,Bakel en Milheeze,,,,,,,,
39858,GM0745,1999.25,,,Bakel en Milheeze,,,,,,,,
39859,GM0745,1999.5,,,Bakel en Milheeze,,,,,,,,
39860,GM0745,1999.75,,,Bakel en Milheeze,,,,,,,,
39861,GM0745,2000.0,,,Bakel en Milheeze,,,,,,,,
39862,GM0745,2000.25,,,Bakel en Milheeze,,,,,,,,
39863,GM0745,2000.5,,,Bakel en Milheeze,,,,,,,,
39864,GM0745,2000.75,,,Bakel en Milheeze,,,,,,,,
39865,GM0745,2001.0,,,Bakel en Milheeze,,,,,,,,
39866,GM0745,2001.25,,,Bakel en Milheeze,,,,,,,,
39867,GM0745,2001.5,,,Bakel en Milheeze,,,,,,,,
39868,GM0745,2001.75,,,Bakel en Milheeze,,,,,,,,
39869,GM0745,2002.0,,,Bakel en Milheeze,,,,,,,,
39870,GM0745,2002.25,,,Bakel en Milheeze,,,,,,,,
39871,GM0745,2002.5,,,Bakel en Milheeze,,,,,,,,
39872,GM0745,2002.75,,,Bakel en Milheeze,,,,,,,,
39873,GM0745,2003.0,,,Bakel en Milheeze,,,,,,,,
39874,GM0745,2003.25,,,Bakel en Milheeze,,,,,,,,
39875,GM0745,2003.5,,,Bakel en Milheeze,,,,,,,,
39876,GM0745,2003.75,,,Bakel en Milheeze,,,,,,,,
39877,GM0745,2004.0,,,Bakel en Milheeze,,,,,,,,
39878,GM0745,2004.25,,,Bakel en Milheeze,,,,,,,,
39879,GM0745,2004.5,,,Bakel en Milheeze,,,,,,,,
39880,GM0745,2004.75,,,Bakel en Milheeze,,,,,,,,
39881,GM0745,2005.0,,,Bakel en Milheeze,,,,,,,,
39882,GM0745,2005.25,,,Bakel en Milheeze,,,,,,,,
39883,GM0745,2005.5,,,Bakel en Milheeze,,,,,,,,
39884,GM0745,2005.75,,,Bakel en Milheeze,,,,,,,,
39885,GM0745,2006.0,,,Bakel en Milheeze,,,,,,,,
39886,GM0745,2006.25,,,Bakel en Milheeze,,,,,,,,
39887,GM0745,2006.5,,,Bakel en Milheeze,,,,,,,,
39888,GM0745,2006.75,,,Bakel en Milheeze,,,,,,,,
39889,GM0745,2007.0,,,Bakel en Milheeze,,,,,,,,
39890,GM0745,2007.25,,,Bakel en Milheeze,,,,,,,,
39891,GM0745,2007.5,,,Bakel en Milheeze,,,,,,,,
39892,GM0745,2007.75,,,Bakel en Milheeze,,,,,,,,
39893,GM0745,2008.0,,,Bakel en Milheeze,,,,,,,,
39894,GM0745,2008.25,,,Bakel en Milheeze,,,,,,,,
39895,GM0745,2008.5,,,Bakel en Milheeze,,,,,,,,
39896,GM0745,2008.75,,,Bakel en Milheeze,,,,,,,,
39897,GM0745,2009.0,,,Bakel en Milheeze,,,,,,,,
39898,GM0745,2009.25,,,Bakel en Milheeze,,,,,,,,
39899,GM0745,2009.5,,,Bakel en Milheeze,,,,,,,,
39900,GM0745,2009.75,,,Bakel en Milheeze,,,,,,,,
39901,GM0745,2010.0,,,Bakel en Milheeze,,,,,,,,
39902,GM0745,2010.25,,,Bakel en Milheeze,,,,,,,,
39903,GM0745,2010.5,,,Bakel en Milheeze,,,,,,,,
39904,GM0745,2010.75,,,Bakel en Milheeze,,,,,,,,
39905,GM0745,2011.0,,,Bakel en Milheeze,,,,,,,,
39906,GM0745,2011.25,,,Bakel en Milheeze,,,,,,,,
39907,GM0745,2011.5,,,Bakel en Milheeze,,,,,,,,
39908,GM0745,2011.75,,,Bakel en Milheeze,,,,,,,,
39909,GM0745,2012.0,,,Bakel en Milheeze,,,,,,,,
39910,GM0746,1995.25,3476.0,13,Beek en Donk,,,,,,,,
39911,GM0746,1995.5,3489.0,23,Beek en Donk,,,,,,,,
39912,GM0746,1995.75,3512.0,5,Beek en Donk,,,,,,,,
39913,GM0746,1996.0,3517.0,15,Beek en Donk,,,,,,,,
39914,GM0746,1996.25,3532.0,2,Beek en Donk,,,,,,,,
39915,GM0746,1996.5,3534.0,2,Beek en Donk,,,,,,,,
39916,GM0746,1996.75,3536.0,3,Beek en Donk,,,,,,,,
39917,GM0746,1997.0,3539.0,45,Beek en Donk,,,,,,,,
39918,GM0746,1997.25,,,Beek en Donk,,,,,,,,
39919,GM0746,1997.5,,,Beek en Donk,,,,,,,,
39920,GM0746,1997.75,,,Beek en Donk,,,,,,,,
39921,GM0746,1998.0,,,Beek en Donk,,,,,,,,
39922,GM0746,1998.25,,,Beek en Donk,,,,,,,,
39923,GM0746,1998.5,,,Beek en Donk,,,,,,,,
39924,GM0746,1998.75,,,Beek en Donk,,,,,,,,
39925,GM0746,1999.0,,,Beek en Donk,,,,,,,,
39926,GM0746,1999.25,,,Beek en Donk,,,,,,,,
39927,GM0746,1999.5,,,Beek en Donk,,,,,,,,
39928,GM0746,1999.75,,,Beek en Donk,,,,,,,,
39929,GM0746,2000.0,,,Beek en Donk,,,,,,,,
39930,GM0746,2000.25,,,Beek en Donk,,,,,,,,
39931,GM0746,2000.5,,,Beek en Donk,,,,,,,,
39932,GM0746,2000.75,,,Beek en Donk,,,,,,,,
39933,GM0746,2001.0,,,Beek en Donk,,,,,,,,
39934,GM0746,2001.25,,,Beek en Donk,,,,,,,,
39935,GM0746,2001.5,,,Beek en Donk,,,,,,,,
39936,GM0746,2001.75,,,Beek en Donk,,,,,,,,
39937,GM0746,2002.0,,,Beek en Donk,,,,,,,,
39938,GM0746,2002.25,,,Beek en Donk,,,,,,,,
39939,GM0746,2002.5,,,Beek en Donk,,,,,,,,
39940,GM0746,2002.75,,,Beek en Donk,,,,,,,,
39941,GM0746,2003.0,,,Beek en Donk,,,,,,,,
39942,GM0746,2003.25,,,Beek en Donk,,,,,,,,
39943,GM0746,2003.5,,,Beek en Donk,,,,,,,,
39944,GM0746,2003.75,,,Beek en Donk,,,,,,,,
39945,GM0746,2004.0,,,Beek en Donk,,,,,,,,
39946,GM0746,2004.25,,,Beek en Donk,,,,,,,,
39947,GM0746,2004.5,,,Beek en Donk,,,,,,,,
39948,GM0746,2004.75,,,Beek en Donk,,,,,,,,
39949,GM0746,2005.0,,,Beek en Donk,,,,,,,,
39950,GM0746,2005.25,,,Beek en Donk,,,,,,,,
39951,GM0746,2005.5,,,Beek en Donk,,,,,,,,
